model,month,players_seen,effective_min,effective_p01,effective_p10,effective_p25,effective_p50,effective_p75,effective_p90,effective_p99,effective_max
provisional_full,2014-09,239031,746.7762237259749,1222.5,1407.5,1537.5,1717.5,1912.5,2087.5,2427.5,3035.5207445385977
provisional_full,2014-10,241314,746.3551933246504,1227.5,1412.5,1537.5,1722.5,1912.5,2087.5,2427.5,3108.9136289827475
provisional_full,2014-11,243994,746.4684881605139,1232.5,1417.5,1547.5,1732.5,1922.5,2097.5,2437.5,3064.3622791160656
provisional_full,2014-12,246568,746.9706915580028,1232.5,1417.5,1547.5,1727.5,1922.5,2097.5,2437.5,3046.0152023034207
provisional_full,2015-01,249606,746.6398556930363,1227.5,1412.5,1542.5,1722.5,1917.5,2097.5,2437.5,3036.091346942637
provisional_full,2015-02,252154,746.0148268745594,1227.5,1412.5,1537.5,1717.5,1912.5,2092.5,2437.5,3082.9004769253816
provisional_full,2015-03,254504,746.455241883495,1227.5,1412.5,1537.5,1717.5,1912.5,2092.5,2432.5,3054.633905229537
provisional_full,2015-04,256990,746.1591065727816,1227.5,1412.5,1537.5,1722.5,1917.5,2092.5,2437.5,3045.663356007579
provisional_full,2015-05,260361,745.4763423300811,1227.5,1407.5,1537.5,1722.5,1917.5,2102.5,2442.5,3119.6454033256136
provisional_full,2015-06,263697,744.8686554638886,1227.5,1412.5,1542.5,1722.5,1917.5,2102.5,2442.5,3111.180299195332
provisional_full,2015-07,266375,745.7618027018447,1227.5,1412.5,1537.5,1722.5,1917.5,2097.5,2447.5,3138.8208818188414
provisional_full,2015-08,269027,747.3169685281853,1222.5,1407.5,1537.5,1722.5,1917.5,2097.5,2447.5,3087.5475083678884
provisional_full,2015-09,271697,747.9560400690705,1227.5,1412.5,1542.5,1727.5,1922.5,2107.5,2462.5,3137.9756605185285
provisional_full,2015-10,273996,748.2682075272169,1222.5,1407.5,1542.5,1722.5,1917.5,2102.5,2457.5,3132.851732781946
provisional_full,2015-11,276727,746.8303665949737,1222.5,1407.5,1537.5,1722.5,1922.5,2102.5,2462.5,3120.187490967761
provisional_full,2015-12,279452,747.0272855680939,1222.5,1407.5,1537.5,1722.5,1922.5,2102.5,2462.5,3107.023709792117
provisional_full,2016-01,282958,748.27603085692,1222.5,1407.5,1537.5,1717.5,1912.5,2097.5,2457.5,3098.4600053012964
provisional_full,2016-02,285934,746.9199933023854,1222.5,1407.5,1532.5,1712.5,1907.5,2092.5,2457.5,3085.4033653935094
provisional_full,2016-03,288812,746.2915237801285,1222.5,1407.5,1537.5,1722.5,1917.5,2097.5,2457.5,3064.8851602142113
provisional_full,2016-04,291822,746.6947141913951,1222.5,1407.5,1542.5,1722.5,1917.5,2102.5,2457.5,3135.9259086449874
provisional_full,2016-05,294577,748.4317908399648,1222.5,1407.5,1537.5,1722.5,1922.5,2107.5,2462.5,3150.888926272854
provisional_full,2016-06,297892,749.6644944925182,1222.5,1407.5,1537.5,1722.5,1917.5,2102.5,2462.5,3170.503116674805
provisional_full,2016-07,300285,750.7116108243666,1222.5,1407.5,1537.5,1722.5,1922.5,2107.5,2462.5,3141.4145428210963
provisional_full,2016-08,303374,751.7588040268091,1222.5,1407.5,1537.5,1722.5,1917.5,2102.5,2462.5,3183.269438762543
provisional_full,2016-09,306107,751.5933208127287,1217.5,1402.5,1532.5,1717.5,1912.5,2097.5,2467.5,3162.845468479465
provisional_full,2016-10,308218,752.6051630849405,1217.5,1402.5,1532.5,1717.5,1912.5,2097.5,2467.5,3163.901466155222
provisional_full,2016-11,311147,752.568205580831,1217.5,1402.5,1532.5,1717.5,1912.5,2102.5,2472.5,3176.041430986848
provisional_full,2016-12,313960,752.3022133793116,1217.5,1407.5,1537.5,1722.5,1922.5,2107.5,2477.5,3140.108575996358
provisional_full,2017-01,317775,752.4516939010194,1217.5,1402.5,1532.5,1717.5,1917.5,2102.5,2467.5,3129.8417577197765
provisional_full,2017-02,320759,752.700786084787,1212.5,1402.5,1532.5,1712.5,1917.5,2102.5,2472.5,3146.990845108801
provisional_full,2017-03,322957,752.9083970255483,1217.5,1402.5,1532.5,1717.5,1917.5,2107.5,2472.5,3249.3355222767636
provisional_full,2017-04,325913,754.486976274877,1212.5,1397.5,1532.5,1717.5,1917.5,2107.5,2482.5,3260.2182130830056
provisional_full,2017-05,328980,753.1967424331312,1217.5,1402.5,1532.5,1717.5,1922.5,2107.5,2477.5,3210.093433759615
provisional_full,2017-06,331640,752.7255281784867,1217.5,1402.5,1537.5,1722.5,1922.5,2112.5,2482.5,3211.968000119326
provisional_full,2017-07,334347,752.4338508832824,1217.5,1402.5,1537.5,1722.5,1927.5,2112.5,2482.5,3209.6670260220553
provisional_full,2017-08,337129,753.8736550897836,1217.5,1402.5,1537.5,1722.5,1927.5,2117.5,2487.5,3208.5491788990876
provisional_full,2017-09,339880,753.1393733473305,1217.5,1402.5,1537.5,1722.5,1927.5,2117.5,2492.5,3194.0044038149763
provisional_full,2017-10,342003,754.1326636829742,1217.5,1402.5,1537.5,1722.5,1922.5,2112.5,2487.5,3197.9284515532286
provisional_full,2017-11,344390,753.3623557338215,1217.5,1402.5,1537.5,1722.5,1927.5,2122.5,2492.5,3184.2430979520886
provisional_full,2017-12,347525,752.1638729166511,1217.5,1407.5,1537.5,1722.5,1927.5,2117.5,2492.5,3202.9360184165375
provisional_full,2018-01,350594,752.7424352382324,1212.5,1402.5,1532.5,1722.5,1927.5,2117.5,2497.5,3217.9784585456428
provisional_full,2018-02,353502,752.6566510071078,1217.5,1402.5,1537.5,1722.5,1927.5,2117.5,2492.5,3262.748671709511
provisional_full,2018-03,355978,753.1415583521452,1217.5,1407.5,1537.5,1722.5,1927.5,2117.5,2492.5,3257.9886164501427
provisional_full,2018-04,358254,753.3063406640943,1217.5,1402.5,1537.5,1727.5,1932.5,2127.5,2502.5,3259.7855942789743
provisional_full,2018-05,361594,752.7486647898269,1217.5,1402.5,1537.5,1722.5,1932.5,2127.5,2502.5,3280.583157017934
provisional_full,2018-06,364493,751.5616896247784,1217.5,1402.5,1537.5,1722.5,1927.5,2122.5,2502.5,3293.999713718321
provisional_full,2018-07,367002,752.613619959103,1217.5,1402.5,1537.5,1722.5,1927.5,2122.5,2502.5,3287.4378062436035
provisional_full,2018-08,370041,754.0172591444248,1217.5,1402.5,1537.5,1717.5,1927.5,2117.5,2497.5,3245.0656569413018
provisional_full,2018-09,372716,754.24538248858,1217.5,1402.5,1537.5,1722.5,1927.5,2122.5,2502.5,3271.1957878284425
provisional_full,2018-10,374320,754.2335220344337,1217.5,1402.5,1537.5,1722.5,1932.5,2127.5,2507.5,3285.939336774177
provisional_full,2018-11,376598,755.470843775481,1217.5,1402.5,1537.5,1722.5,1932.5,2127.5,2507.5,3295.7107529328855
provisional_full,2018-12,379292,755.1568936338792,1217.5,1407.5,1537.5,1722.5,1927.5,2122.5,2507.5,3300.822731426586
provisional_full,2019-01,382258,755.0383721858584,1217.5,1402.5,1537.5,1717.5,1922.5,2117.5,2502.5,3265.7288720947267
provisional_full,2019-02,385227,756.7245174783543,1217.5,1402.5,1537.5,1722.5,1932.5,2127.5,2507.5,3313.5981472299477
provisional_full,2019-03,387207,753.5713350283348,1222.5,1407.5,1537.5,1722.5,1927.5,2122.5,2507.5,3286.9454737637634
provisional_full,2019-04,389783,752.9977705500294,1222.5,1407.5,1537.5,1722.5,1932.5,2127.5,2507.5,3304.0634482258765
provisional_full,2019-05,393041,752.1995715349748,1222.5,1407.5,1537.5,1722.5,1927.5,2122.5,2507.5,3354.9406916596417
provisional_full,2019-06,395348,754.2055733494112,1222.5,1407.5,1537.5,1722.5,1927.5,2122.5,2507.5,3387.416233066839
provisional_full,2019-07,397811,755.4052624029823,1222.5,1407.5,1542.5,1727.5,1932.5,2127.5,2512.5,3365.954293998349
provisional_full,2019-08,400598,754.6102950373294,1217.5,1407.5,1537.5,1727.5,1937.5,2132.5,2517.5,3393.7812489914872
provisional_full,2019-09,403401,755.1552989170237,1222.5,1407.5,1542.5,1727.5,1932.5,2127.5,2512.5,3396.44690392181
provisional_full,2019-10,405002,753.462814652968,1222.5,1407.5,1542.5,1722.5,1932.5,2127.5,2517.5,3421.6028655221826
provisional_full,2019-11,407499,753.2137257769854,1222.5,1407.5,1542.5,1727.5,1932.5,2127.5,2517.5,3397.32481400862
provisional_full,2019-12,410364,753.3020379017019,1222.5,1407.5,1542.5,1727.5,1932.5,2132.5,2517.5,3387.1876317774686
provisional_full,2020-01,412890,756.0919781964263,1222.5,1407.5,1542.5,1727.5,1937.5,2132.5,2522.5,3401.6483224174576
provisional_full,2020-02,415476,754.8190805393705,1222.5,1407.5,1542.5,1727.5,1937.5,2137.5,2522.5,3358.5014680994364
provisional_full,2020-03,417248,756.7531227911333,1222.5,1407.5,1542.5,1722.5,1932.5,2127.5,2517.5,3343.5353324526186
provisional_full,2020-04,418821,756.2566506975575,1222.5,1407.5,1542.5,1722.5,1932.5,2127.5,2517.5,3330.902874717794
provisional_full,2020-05,418959,756.2535719684886,1222.5,1407.5,1542.5,1727.5,1932.5,2127.5,2517.5,3333.5348595614
provisional_full,2020-06,419092,756.2504936891714,1222.5,1407.5,1542.5,1727.5,1932.5,2132.5,2517.5,3320.9912956569992
provisional_full,2020-07,419101,756.2474158595404,1222.5,1407.5,1542.5,1727.5,1932.5,2132.5,2517.5,3321.321105028793
provisional_full,2020-08,419308,756.4144417976298,1227.5,1412.5,1542.5,1727.5,1932.5,2127.5,2517.5,3312.988058345352
provisional_full,2020-09,419735,756.7224164455238,1222.5,1407.5,1542.5,1727.5,1937.5,2132.5,2522.5,3306.460728166663
provisional_full,2020-10,420244,756.7452083648194,1222.5,1407.5,1542.5,1727.5,1932.5,2132.5,2522.5,3338.7869967498705
provisional_full,2020-11,420703,757.0712745353928,1222.5,1412.5,1542.5,1727.5,1937.5,2137.5,2522.5,3328.8916558532483
provisional_full,2020-12,421132,756.7759000815756,1222.5,1412.5,1542.5,1727.5,1942.5,2142.5,2527.5,3378.9331234830734
provisional_full,2021-01,421548,756.3062482540645,1222.5,1412.5,1542.5,1727.5,1942.5,2142.5,2527.5,3352.07290888027
provisional_full,2021-02,422000,756.0704023940594,1222.5,1412.5,1542.5,1727.5,1942.5,2142.5,2532.5,3377.7237179429885
provisional_full,2021-03,422315,756.1873663927583,1222.5,1412.5,1542.5,1727.5,1937.5,2137.5,2527.5,3374.06872609491
provisional_full,2021-04,422997,756.373669040186,1227.5,1412.5,1542.5,1727.5,1937.5,2137.5,2532.5,3356.4756982469476
provisional_full,2021-05,424119,756.3351526077687,1222.5,1412.5,1542.5,1727.5,1937.5,2137.5,2527.5,3367.698419835958
provisional_full,2021-06,424918,757.0121405011774,1227.5,1412.5,1542.5,1727.5,1937.5,2132.5,2527.5,3342.2075297042875
provisional_full,2021-07,426942,757.1163260031547,1227.5,1412.5,1542.5,1727.5,1937.5,2132.5,2522.5,3319.169687100916
provisional_full,2021-08,428806,756.5567675447629,1227.5,1412.5,1542.5,1727.5,1932.5,2132.5,2527.5,3356.8384079941775
provisional_full,2021-09,430943,755.4898781766059,1222.5,1412.5,1542.5,1722.5,1932.5,2132.5,2532.5,3373.564754424115
provisional_full,2021-10,432646,755.1185258157107,1222.5,1407.5,1542.5,1722.5,1932.5,2132.5,2532.5,3400.7931450130054
provisional_full,2021-11,434809,754.8853206510768,1222.5,1412.5,1542.5,1727.5,1937.5,2137.5,2532.5,3411.8751940489133
provisional_full,2021-12,438200,756.1028236138843,1222.5,1407.5,1537.5,1722.5,1932.5,2127.5,2527.5,3478.485207316633
provisional_full,2022-01,441296,754.4292969628865,1222.5,1407.5,1542.5,1722.5,1932.5,2132.5,2532.5,3500.7541716955366
provisional_full,2022-02,443320,755.5601144631449,1227.5,1412.5,1542.5,1722.5,1932.5,2132.5,2532.5,3474.1993451776134
provisional_full,2022-03,445564,753.847284306886,1227.5,1412.5,1542.5,1722.5,1932.5,2137.5,2537.5,3499.8778880904283
provisional_full,2022-04,448299,753.9114092803615,1227.5,1412.5,1542.5,1722.5,1932.5,2137.5,2537.5,3503.283706324264
provisional_full,2022-05,451898,753.2229183401358,1227.5,1412.5,1537.5,1722.5,1927.5,2127.5,2527.5,3498.645239431515
provisional_full,2022-06,454636,752.5817742878322,1227.5,1407.5,1537.5,1722.5,1927.5,2127.5,2532.5,3457.5611220752944
provisional_full,2022-07,457524,752.633144826173,1222.5,1407.5,1537.5,1717.5,1922.5,2122.5,2527.5,3468.088416363682
provisional_full,2022-08,460759,754.7988436852102,1222.5,1407.5,1537.5,1712.5,1917.5,2117.5,2522.5,3461.1160760545517
provisional_full,2022-09,463718,754.3112229749169,1227.5,1407.5,1537.5,1717.5,1922.5,2122.5,2522.5,3393.4162032382706
provisional_full,2022-10,466362,754.522870301686,1227.5,1407.5,1537.5,1712.5,1917.5,2117.5,2517.5,3393.5261034866853
provisional_full,2022-11,469589,753.9133097831233,1227.5,1407.5,1532.5,1712.5,1917.5,2117.5,2517.5,3405.2875841891137
provisional_full,2022-12,473150,755.2138851891559,1227.5,1407.5,1532.5,1707.5,1912.5,2112.5,2517.5,3410.696325654281
provisional_full,2023-01,476049,754.203473613264,1222.5,1407.5,1532.5,1707.5,1912.5,2112.5,2517.5,3394.5857018817687
provisional_full,2023-02,480059,756.0078824393638,1227.5,1407.5,1532.5,1707.5,1912.5,2112.5,2517.5,3407.0398259057047
provisional_full,2023-03,483551,755.8781267493686,1227.5,1407.5,1532.5,1707.5,1912.5,2112.5,2517.5,3403.467269010542
provisional_full,2023-04,486614,754.6432673324343,1227.5,1407.5,1532.5,1702.5,1907.5,2107.5,2512.5,3403.148154539107
provisional_full,2023-05,490437,753.0515765273489,1222.5,1407.5,1532.5,1707.5,1907.5,2107.5,2512.5,3404.921433883916
provisional_full,2023-06,493953,753.0054265061417,1227.5,1407.5,1532.5,1702.5,1907.5,2107.5,2512.5,3403.1233415321585
provisional_full,2023-07,496992,753.581290427997,1227.5,1407.5,1532.5,1702.5,1907.5,2107.5,2512.5,3331.1550140324825
provisional_full,2023-08,500593,752.2209285212988,1222.5,1407.5,1527.5,1702.5,1907.5,2107.5,2517.5,3359.19997595778
provisional_full,2023-09,504526,753.598757516284,1227.5,1407.5,1532.5,1702.5,1907.5,2107.5,2512.5,3399.968765452449
provisional_full,2023-10,506855,754.4826305592884,1227.5,1402.5,1527.5,1702.5,1902.5,2102.5,2512.5,3393.000991703241
provisional_full,2023-11,510680,755.0098737068465,1222.5,1402.5,1527.5,1697.5,1897.5,2097.5,2507.5,3372.223211604481
provisional_full,2023-12,513968,753.2008378515344,1222.5,1402.5,1527.5,1697.5,1897.5,2097.5,2502.5,3322.0215927045397
provisional_full,2024-01,517402,751.8738408697976,1222.5,1402.5,1527.5,1692.5,1892.5,2097.5,2507.5,3387.0442412428974
provisional_full,2024-02,521940,751.5195982819503,1222.5,1402.5,1527.5,1697.5,1902.5,2102.5,2512.5,3379.1977694335974
provisional_full,2024-03,525982,749.9601290464201,1222.5,1402.5,1522.5,1692.5,1892.5,2097.5,2507.5,3372.201552672053
provisional_full,2024-04,529797,752.9100866562028,1222.5,1402.5,1522.5,1692.5,1892.5,2092.5,2502.5,3424.359164166096
provisional_full,2024-05,535092,752.2416162678184,1222.5,1402.5,1527.5,1692.5,1892.5,2092.5,2497.5,3429.7468757409497
provisional_full,2024-06,538881,751.9766649162242,1222.5,1402.5,1522.5,1692.5,1887.5,2087.5,2497.5,3391.2508556498196
provisional_full,2024-07,541528,752.3858368850554,1222.5,1402.5,1522.5,1692.5,1887.5,2087.5,2497.5,3390.3383791172755
provisional_full,2024-08,545471,750.1764343214192,1222.5,1402.5,1522.5,1692.5,1887.5,2092.5,2502.5,3399.316155267524
provisional_full,2024-09,548434,750.9367626147907,1222.5,1402.5,1527.5,1692.5,1892.5,2092.5,2497.5,3378.034849276664
provisional_full,2024-10,551044,752.097818023102,1222.5,1402.5,1527.5,1692.5,1892.5,2087.5,2497.5,3434.0905214741842
provisional_full,2024-11,554867,751.7059927770733,1222.5,1402.5,1522.5,1692.5,1892.5,2092.5,2497.5,3399.5282490113177
provisional_full,2024-12,558560,752.6244644909816,1217.5,1397.5,1522.5,1687.5,1882.5,2077.5,2487.5,3408.3008345034496
provisional_full,2025-01,562049,754.0806572180877,1217.5,1402.5,1522.5,1687.5,1887.5,2087.5,2492.5,3422.7678557680415
provisional_full,2025-02,566253,754.7444032915319,1222.5,1402.5,1522.5,1687.5,1887.5,2087.5,2492.5,3428.1712248501526
provisional_full,2025-03,569841,755.3304723195652,1217.5,1402.5,1522.5,1687.5,1887.5,2087.5,2492.5,3390.3865069135168
provisional_full,2025-04,572901,755.7111261709639,1227.5,1402.5,1527.5,1692.5,1887.5,2087.5,2492.5,3403.631384797595
provisional_full,2025-05,576432,753.4926213992935,1222.5,1402.5,1527.5,1692.5,1887.5,2087.5,2497.5,3417.893285456552
provisional_full,2025-06,580020,752.3553393221008,1222.5,1402.5,1527.5,1687.5,1887.5,2087.5,2492.5,3391.427895186963
provisional_full,2025-07,583072,752.0600513443793,1222.5,1402.5,1527.5,1692.5,1887.5,2087.5,2502.5,3429.334836975767
provisional_full,2025-08,586106,751.1212029604972,1222.5,1402.5,1527.5,1687.5,1887.5,2087.5,2492.5,3412.7454587558304
provisional_full,2025-09,588993,749.7434840231452,1222.5,1402.5,1527.5,1692.5,1887.5,2087.5,2492.5,3412.352655061558
provisional_full,2025-10,591352,748.2111209284891,1222.5,1402.5,1522.5,1687.5,1882.5,2082.5,2492.5,3389.909508237175
provisional_full,2025-11,594327,748.4331921040538,1222.5,1407.5,1527.5,1692.5,1887.5,2087.5,2497.5,3429.685952247505
provisional_full,2025-12,597530,749.1061767493396,1222.5,1402.5,1522.5,1687.5,1882.5,2077.5,2492.5,3427.7893157500803
provisional_fixed_1500_entry,2008-04,35706,942.4694164807189,1277.5,1382.5,1437.5,1507.5,1587.5,1677.5,1842.5,2118.411826347013
provisional_fixed_1500_entry,2008-07,63413,1025.5497223090747,1272.5,1387.5,1452.5,1527.5,1612.5,1712.5,1897.5,2206.8468825567206
provisional_fixed_1500_entry,2008-10,78126,1050.6376422927449,1257.5,1392.5,1462.5,1557.5,1657.5,1762.5,1957.5,2245.528820186346
provisional_fixed_1500_entry,2009-01,88435,1020.2955370266296,1257.5,1387.5,1462.5,1557.5,1662.5,1772.5,1987.5,2248.27113624154
provisional_fixed_1500_entry,2009-04,96130,961.4210930146662,1247.5,1382.5,1462.5,1562.5,1677.5,1797.5,2022.5,2304.328273745375
provisional_fixed_1500_entry,2009-07,106936,902.1326697168679,1237.5,1382.5,1462.5,1567.5,1687.5,1807.5,2037.5,2330.3729004005595
provisional_fixed_1500_entry,2009-09,111986,900.2813897655113,1237.5,1382.5,1467.5,1577.5,1702.5,1832.5,2082.5,2421.3227132485326
provisional_fixed_1500_entry,2009-11,115356,903.6368508784082,1242.5,1387.5,1472.5,1587.5,1717.5,1847.5,2107.5,2414.021412472219
provisional_fixed_1500_entry,2010-01,119145,906.1874502708686,1237.5,1387.5,1477.5,1597.5,1727.5,1857.5,2107.5,2430.298215866796
provisional_fixed_1500_entry,2010-03,122006,912.2307063003763,1237.5,1387.5,1477.5,1602.5,1737.5,1872.5,2142.5,2508.868903167188
provisional_fixed_1500_entry,2010-05,126711,921.8819560559053,1232.5,1387.5,1477.5,1602.5,1747.5,1887.5,2157.5,2520.9915200096475
provisional_fixed_1500_entry,2010-07,130342,915.2111840151613,1222.5,1382.5,1477.5,1607.5,1757.5,1897.5,2177.5,2530.0743191393294
provisional_fixed_1500_entry,2010-09,135161,913.8550413201835,1227.5,1387.5,1482.5,1612.5,1762.5,1902.5,2177.5,2598.6023852952735
provisional_fixed_1500_entry,2010-11,138572,918.3994332905486,1232.5,1392.5,1487.5,1617.5,1767.5,1912.5,2192.5,2546.1810940596633
provisional_fixed_1500_entry,2011-01,142158,914.9889722319527,1227.5,1387.5,1487.5,1617.5,1767.5,1907.5,2197.5,2597.5390668025657
provisional_fixed_1500_entry,2011-03,145507,919.757973893832,1217.5,1382.5,1482.5,1612.5,1767.5,1912.5,2197.5,2570.372385884593
provisional_fixed_1500_entry,2011-05,149681,912.6014363584494,1217.5,1382.5,1482.5,1617.5,1772.5,1922.5,2217.5,2662.0217701683814
provisional_fixed_1500_entry,2011-07,153718,920.6222945651077,1207.5,1382.5,1482.5,1622.5,1782.5,1932.5,2217.5,2654.148513556609
provisional_fixed_1500_entry,2011-09,158478,917.9062721830439,1212.5,1387.5,1487.5,1627.5,1787.5,1942.5,2237.5,2661.3349468344218
provisional_fixed_1500_entry,2011-11,162520,917.9151470081912,1217.5,1387.5,1487.5,1627.5,1787.5,1937.5,2232.5,2686.6834924938034
provisional_fixed_1500_entry,2012-01,167627,917.9240192405952,1217.5,1387.5,1487.5,1622.5,1782.5,1937.5,2247.5,2705.743413255988
provisional_fixed_1500_entry,2012-03,171133,918.8769900782659,1207.5,1377.5,1477.5,1617.5,1782.5,1937.5,2242.5,2696.304523320179
provisional_fixed_1500_entry,2012-05,178038,921.6188014987059,1202.5,1377.5,1472.5,1617.5,1782.5,1942.5,2252.5,2749.867191084907
provisional_fixed_1500_entry,2012-07,182593,933.1010164034235,1207.5,1377.5,1477.5,1617.5,1782.5,1942.5,2252.5,2741.67146779545
provisional_fixed_1500_entry,2012-08,184603,897.5684114524505,1202.5,1377.5,1472.5,1612.5,1777.5,1937.5,2257.5,2742.5348916931425
provisional_fixed_1500_entry,2012-09,187074,895.9089052144292,1202.5,1377.5,1472.5,1617.5,1787.5,1947.5,2262.5,2779.1703248902013
provisional_fixed_1500_entry,2012-10,188463,897.8626721065132,1197.5,1377.5,1477.5,1617.5,1787.5,1952.5,2272.5,2833.4947239029434
provisional_fixed_1500_entry,2012-11,190357,898.9832915241967,1202.5,1377.5,1477.5,1622.5,1792.5,1952.5,2272.5,2863.8117859658405
provisional_fixed_1500_entry,2012-12,192314,899.0874580217046,1207.5,1382.5,1477.5,1622.5,1797.5,1957.5,2282.5,2825.4270783770207
provisional_fixed_1500_entry,2013-01,194095,896.9740983079796,1202.5,1377.5,1477.5,1622.5,1792.5,1957.5,2282.5,2833.9563110255403
provisional_fixed_1500_entry,2013-02,195949,895.9271971089403,1192.5,1372.5,1472.5,1617.5,1792.5,1957.5,2287.5,2891.4390527700725
provisional_fixed_1500_entry,2013-03,198152,876.1448368250104,1182.5,1367.5,1467.5,1617.5,1792.5,1957.5,2282.5,2902.0397967067465
provisional_fixed_1500_entry,2013-04,200710,893.5719839088648,1192.5,1372.5,1472.5,1617.5,1792.5,1962.5,2292.5,2930.781119143987
provisional_fixed_1500_entry,2013-05,203414,894.9944594745589,1192.5,1372.5,1472.5,1617.5,1797.5,1967.5,2292.5,2885.701962522081
provisional_fixed_1500_entry,2013-06,206152,891.0772944228855,1197.5,1377.5,1472.5,1622.5,1797.5,1967.5,2297.5,2888.2716330284024
